0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
0.005483577,0.005483577,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464,0.005406464,0.005406464,0.005483577,0.005483577,0.005483577,0.005406464,0.005406464,0.005406464
