0.000338684,0.000338684,0.000338684,0.000338684,0.000338684,0.000334444,0.000334444,0.000334444,0.000334444,0.000334444,0.000338684,0.000338684,0.000338684,0.000334444,0.000334444,0.000334444
0.000338707,0.000338707,0.000338707,0.000338707,0.000338707,0.0003332,0.0003332,0.0003332,0.0003332,0.0003332,0.000338707,0.000338707,0.000338707,0.0003332,0.0003332,0.0003332
0.000338716,0.000338716,0.000338716,0.000338716,0.000338716,0.000333196,0.000333196,0.000333196,0.000333196,0.000333196,0.000338716,0.000338716,0.000338716,0.000333196,0.000333196,0.000333196
0.000338579,0.000338579,0.000338579,0.000338579,0.000338579,0.000332078,0.000332078,0.000332078,0.000332078,0.000332078,0.000338579,0.000338579,0.000338579,0.000332078,0.000332078,0.000332078
0.000338881,0.000338881,0.000338881,0.000338881,0.000338881,0.000333141,0.000333141,0.000333141,0.000333141,0.000333141,0.000338881,0.000338881,0.000338881,0.000333141,0.000333141,0.000333141
0.000339345,0.000339345,0.000339345,0.000339345,0.000339345,0.000333151,0.000333151,0.000333151,0.000333151,0.000333151,0.000339345,0.000339345,0.000339345,0.000333151,0.000333151,0.000333151
0.000338725,0.000338725,0.000338725,0.000338725,0.000338725,0.000334479,0.000334479,0.000334479,0.000334479,0.000334479,0.000338725,0.000338725,0.000338725,0.000334479,0.000334479,0.000334479
0.000338733,0.000338733,0.000338733,0.000338733,0.000338733,0.000336462,0.000336462,0.000336462,0.000336462,0.000336462,0.000338733,0.000338733,0.000338733,0.000336462,0.000336462,0.000336462
0.000308332,0.000308332,0.000308332,0.000308332,0.000308332,0.000226018,0.000226018,0.000226018,0.000226018,0.000226018,0.000308332,0.000308332,0.000308332,0.000226018,0.000226018,0.000226018
0.000212704,0.000212704,0.000212704,0.000212704,0.000212704,0.000186577,0.000186577,0.000186577,0.000186577,0.000186577,0.000212704,0.000212704,0.000212704,0.000186577,0.000186577,0.000186577
0.00021333,0.00021333,0.00021333,0.00021333,0.00021333,0.000180646,0.000180646,0.000180646,0.000180646,0.000180646,0.00021333,0.00021333,0.00021333,0.000180646,0.000180646,0.000180646
0.000212632,0.000212632,0.000212632,0.000212632,0.000212632,0.000166794,0.000166794,0.000166794,0.000166794,0.000166794,0.000212632,0.000212632,0.000212632,0.000166794,0.000166794,0.000166794
0.000212612,0.000212612,0.000212612,0.000212612,0.000212612,0.000166421,0.000166421,0.000166421,0.000166421,0.000166421,0.000212612,0.000212612,0.000212612,0.000166421,0.000166421,0.000166421
0.000212501,0.000212501,0.000212501,0.000212501,0.000212501,0.000169522,0.000169522,0.000169522,0.000169522,0.000169522,0.000212501,0.000212501,0.000212501,0.000169522,0.000169522,0.000169522
0.00021225,0.00021225,0.00021225,0.00021225,0.00021225,0.000187992,0.000187992,0.000187992,0.000187992,0.000187992,0.00021225,0.00021225,0.00021225,0.000187992,0.000187992,0.000187992
0.000247266,0.000247266,0.000247266,0.000247266,0.000247266,0.000257354,0.000257354,0.000257354,0.000257354,0.000257354,0.000247266,0.000247266,0.000247266,0.000257354,0.000257354,0.000257354
0.00034821,0.00034821,0.00034821,0.00034821,0.00034821,0.000351301,0.000351301,0.000351301,0.000351301,0.000351301,0.00034821,0.00034821,0.00034821,0.000351301,0.000351301,0.000351301
0.000347974,0.000347974,0.000347974,0.000347974,0.000347974,0.00035168,0.00035168,0.00035168,0.00035168,0.00035168,0.000347974,0.000347974,0.000347974,0.00035168,0.00035168,0.00035168
0.000347927,0.000347927,0.000347927,0.000347927,0.000347927,0.000351774,0.000351774,0.000351774,0.000351774,0.000351774,0.000347927,0.000347927,0.000347927,0.000351774,0.000351774,0.000351774
0.000348013,0.000348013,0.000348013,0.000348013,0.000348013,0.00035178,0.00035178,0.00035178,0.00035178,0.00035178,0.000348013,0.000348013,0.000348013,0.00035178,0.00035178,0.00035178
0.000347995,0.000347995,0.000347995,0.000347995,0.000347995,0.000351855,0.000351855,0.000351855,0.000351855,0.000351855,0.000347995,0.000347995,0.000347995,0.000351855,0.000351855,0.000351855
